id name jersey teamName
1142 Player1142 14 Team912
1143 Player1143 88 Team652
1144 Player1144 69 Team478
1145 Player1145 95 Team877
1146 Player1146 72 Team221
1147 Player1147 63 Team349
1148 Player1148 69 Team180
1149 Player1149 55 Team858
1150 Player1150 13 Team663
1151 Player1151 93 Team263
1152 Player1152 17 Team771
1153 Player1153 15 Team274
1154 Player1154 3 Team687
1155 Player1155 80 Team918
1156 Player1156 38 Team893
1157 Player1157 37 Team268
1158 Player1158 68 Team66
1159 Player1159 94 Team933
1160 Player1160 78 Team82
1161 Player1161 24 Team131
1162 Player1162 60 Team632
1163 Player1163 37 Team153
1164 Player1164 19 Team173
1165 Player1165 65 Team408
1166 Player1166 20 Team429
1167 Player1167 81 Team491
1168 Player1168 79 Team178
1169 Player1169 85 Team237
1170 Player1170 25 Team644
1171 Player1171 11 Team634
1172 Player1172 11 Team894
1173 Player1173 59 Team275
1174 Player1174 25 Team783
1175 Player1175 29 Team462
1176 Player1176 74 Team663
1177 Player1177 33 Team998
1178 Player1178 66 Team424
1179 Player1179 80 Team718
1180 Player1180 8 Team704
1181 Player1181 23 Team884
1182 Player1182 1 Team660
1183 Player1183 30 Team387
1184 Player1184 81 Team766
1185 Player1185 99 Team841
1186 Player1186 83 Team498
1187 Player1187 59 Team251
1188 Player1188 41 Team422
1189 Player1189 77 Team582
1190 Player1190 58 Team272
1191 Player1191 31 Team1000
1192 Player1192 31 Team980
1193 Player1193 60 Team701
1194 Player1194 36 Team462
1195 Player1195 41 Team206
1196 Player1196 17 Team829
1197 Player1197 7 Team623
1198 Player1198 44 Team761
1199 Player1199 72 Team936
1200 Player1200 87 Team615
1201 Player1201 65 Team494
1202 Player1202 85 Team162
1203 Player1203 25 Team539
1204 Player1204 48 Team539
1205 Player1205 93 Team556
1206 Player1206 69 Team372
1207 Player1207 30 Team753
1208 Player1208 97 Team434
1209 Player1209 81 Team66
1210 Player1210 34 Team402
1211 Player1211 65 Team760
1212 Player1212 98 Team549
1213 Player1213 49 Team793
1214 Player1214 57 Team934
1215 Player1215 42 Team104
1216 Player1216 28 Team212
1217 Player1217 33 Team669
1218 Player1218 57 Team499
1219 Player1219 99 Team249
1220 Player1220 19 Team648
1221 Player1221 62 Team932
1222 Player1222 76 Team876
1223 Player1223 57 Team450
1224 Player1224 93 Team600
1225 Player1225 27 Team444
1226 Player1226 49 Team155
1227 Player1227 92 Team435
1228 Player1228 80 Team968
1229 Player1229 26 Team394
1230 Player1230 73 Team867
1231 Player1231 66 Team309
1232 Player1232 9 Team685
1233 Player1233 4 Team668
1234 Player1234 50 Team470
1235 Player1235 71 Team812
1236 Player1236 15 Team91
1237 Player1237 82 Team744
1238 Player1238 21 Team600
1239 Player1239 41 Team196
1240 Player1240 12 Team159
1241 Player1241 67 Team859
1242 Player1242 90 Team890
1243 Player1243 63 Team41
1244 Player1244 57 Team365
1245 Player1245 57 Team27
1246 Player1246 43 Team504
1247 Player1247 70 Team413
1248 Player1248 10 Team571
1249 Player1249 25 Team396
1250 Player1250 31 Team987
1251 Player1251 30 Team110
1252 Player1252 70 Team84
1253 Player1253 98 Team391
1254 Player1254 66 Team687
1255 Player1255 4 Team382
1256 Player1256 13 Team503
1257 Player1257 23 Team863
1258 Player1258 91 Team566
1259 Player1259 12 Team833
1260 Player1260 97 Team429
1261 Player1261 14 Team890
1262 Player1262 44 Team884
1263 Player1263 77 Team266
1264 Player1264 76 Team46
1265 Player1265 88 Team822
1266 Player1266 95 Team521
1267 Player1267 58 Team774
1268 Player1268 88 Team252
1269 Player1269 5 Team337
1270 Player1270 99 Team2
1271 Player1271 65 Team311
1272 Player1272 35 Team591
1273 Player1273 62 Team72
1274 Player1274 5 Team936
1275 Player1275 70 Team283
1276 Player1276 44 Team719
1277 Player1277 11 Team713
1278 Player1278 69 Team999
1279 Player1279 6 Team163
1280 Player1280 35 Team693
1281 Player1281 37 Team48
1282 Player1282 57 Team104
1283 Player1283 37 Team116
1284 Player1284 48 Team859
1285 Player1285 40 Team646
1286 Player1286 29 Team200
1287 Player1287 44 Team273
1288 Player1288 82 Team863
1289 Player1289 96 Team774
1290 Player1290 6 Team239
1291 Player1291 69 Team543
1292 Player1292 8 Team204
1293 Player1293 13 Team126
1294 Player1294 38 Team402
1295 Player1295 70 Team383
1296 Player1296 73 Team737
1297 Player1297 56 Team940
1298 Player1298 52 Team722
1299 Player1299 44 Team664
1300 Player1300 94 Team576
1301 Player1301 92 Team982
1302 Player1302 80 Team962
1303 Player1303 54 Team3
1304 Player1304 35 Team96
1305 Player1305 91 Team17
1306 Player1306 90 Team508
1307 Player1307 35 Team285
1308 Player1308 74 Team260
1309 Player1309 30 Team59
1310 Player1310 92 Team669
1311 Player1311 85 Team120
1312 Player1312 59 Team42
1313 Player1313 81 Team265
1314 Player1314 40 Team916
1315 Player1315 54 Team930
1316 Player1316 50 Team716
1317 Player1317 93 Team537
1318 Player1318 9 Team760
1319 Player1319 8 Team453
1320 Player1320 45 Team242
1321 Player1321 49 Team449
1322 Player1322 80 Team799
1323 Player1323 88 Team325
1324 Player1324 98 Team134
1325 Player1325 17 Team39
1326 Player1326 93 Team863
1327 Player1327 59 Team85
1328 Player1328 30 Team879
1329 Player1329 93 Team86
1330 Player1330 97 Team25
1331 Player1331 37 Team106
1332 Player1332 8 Team766
1333 Player1333 26 Team408
1334 Player1334 85 Team785
1335 Player1335 12 Team791
1336 Player1336 34 Team892
1337 Player1337 28 Team86
1338 Player1338 15 Team191
1339 Player1339 50 Team999
1340 Player1340 10 Team19
1341 Player1341 79 Team425
1342 Player1342 26 Team377
1343 Player1343 99 Team670
1344 Player1344 91 Team928
1345 Player1345 20 Team69
1346 Player1346 31 Team103
1347 Player1347 63 Team601
1348 Player1348 29 Team319
1349 Player1349 14 Team985
1350 Player1350 5 Team557
1351 Player1351 69 Team633
1352 Player1352 95 Team815
1353 Player1353 27 Team240
1354 Player1354 58 Team21
1355 Player1355 37 Team555
1356 Player1356 9 Team442
1357 Player1357 68 Team643
1358 Player1358 94 Team322
1359 Player1359 9 Team947
1360 Player1360 28 Team510
1361 Player1361 35 Team709
1362 Player1362 61 Team534
1363 Player1363 95 Team805
1364 Player1364 52 Team143
1365 Player1365 33 Team261
1366 Player1366 85 Team621
1367 Player1367 87 Team579
1368 Player1368 99 Team114
1369 Player1369 95 Team592
1370 Player1370 94 Team416
1371 Player1371 63 Team762
1372 Player1372 65 Team412
1373 Player1373 80 Team252
1374 Player1374 28 Team371
1375 Player1375 88 Team508
1376 Player1376 88 Team585
1377 Player1377 62 Team102
1378 Player1378 36 Team959
1379 Player1379 97 Team791
1380 Player1380 85 Team413
1381 Player1381 6 Team61
1382 Player1382 65 Team473
1383 Player1383 59 Team677
1384 Player1384 80 Team374
1385 Player1385 30 Team652
1386 Player1386 30 Team529
1387 Player1387 38 Team762
1388 Player1388 25 Team504
1389 Player1389 60 Team108
1390 Player1390 74 Team452
1391 Player1391 35 Team393
1392 Player1392 98 Team520
1393 Player1393 69 Team408
1394 Player1394 22 Team506
1395 Player1395 28 Team384
1396 Player1396 7 Team410
1397 Player1397 96 Team39
1398 Player1398 5 Team472
1399 Player1399 84 Team655
1400 Player1400 50 Team515
1401 Player1401 70 Team230
1402 Player1402 94 Team767
1403 Player1403 68 Team757
1404 Player1404 2 Team471
1405 Player1405 99 Team667
1406 Player1406 9 Team284
1407 Player1407 43 Team554
1408 Player1408 55 Team92
1409 Player1409 72 Team387
1410 Player1410 8 Team630
1411 Player1411 43 Team318
1412 Player1412 68 Team357
1413 Player1413 24 Team453
1414 Player1414 86 Team467
1415 Player1415 53 Team761
1416 Player1416 91 Team632
1417 Player1417 7 Team268
1418 Player1418 37 Team99
1419 Player1419 60 Team321
1420 Player1420 85 Team8
1421 Player1421 36 Team217
1422 Player1422 21 Team843
1423 Player1423 1 Team464
1424 Player1424 26 Team948
1425 Player1425 33 Team631
1426 Player1426 7 Team44
1427 Player1427 93 Team315
1428 Player1428 94 Team118
1429 Player1429 48 Team621
1430 Player1430 15 Team793
1431 Player1431 55 Team155
1432 Player1432 57 Team694
1433 Player1433 74 Team776
1434 Player1434 32 Team213
1435 Player1435 14 Team552
1436 Player1436 34 Team380
1437 Player1437 54 Team878
1438 Player1438 28 Team362
1439 Player1439 1 Team273
1440 Player1440 50 Team145
1441 Player1441 60 Team564
1442 Player1442 51 Team947
1443 Player1443 30 Team309
1444 Player1444 80 Team431
1445 Player1445 75 Team465
1446 Player1446 16 Team347
1447 Player1447 77 Team982
1448 Player1448 74 Team612
1449 Player1449 57 Team592
1450 Player1450 71 Team124
1451 Player1451 27 Team992
1452 Player1452 79 Team331
1453 Player1453 86 Team370
1454 Player1454 66 Team401
1455 Player1455 23 Team118
1456 Player1456 41 Team915
1457 Player1457 12 Team442
1458 Player1458 96 Team868
1459 Player1459 99 Team454
1460 Player1460 91 Team974
1461 Player1461 63 Team504
1462 Player1462 38 Team817
1463 Player1463 3 Team368
1464 Player1464 40 Team403
1465 Player1465 83 Team158
1466 Player1466 71 Team568
1467 Player1467 94 Team867
1468 Player1468 25 Team172
1469 Player1469 13 Team246
1470 Player1470 95 Team239
1471 Player1471 51 Team48
1472 Player1472 79 Team593
1473 Player1473 87 Team658
1474 Player1474 20 Team54
1475 Player1475 44 Team581
1476 Player1476 70 Team531
1477 Player1477 14 Team321
1478 Player1478 51 Team378
1479 Player1479 10 Team587
1480 Player1480 23 Team490
1481 Player1481 30 Team745
1482 Player1482 73 Team611
1483 Player1483 8 Team920
1484 Player1484 44 Team928
1485 Player1485 57 Team120
1486 Player1486 96 Team717
1487 Player1487 64 Team397
1488 Player1488 24 Team459
1489 Player1489 41 Team594
1490 Player1490 18 Team850
1491 Player1491 5 Team273
1492 Player1492 25 Team295
1493 Player1493 76 Team334
1494 Player1494 48 Team230
1495 Player1495 77 Team429
1496 Player1496 66 Team242
1497 Player1497 19 Team689
1498 Player1498 32 Team34
1499 Player1499 55 Team271
1500 Player1500 85 Team262
1501 Player1501 91 Team209
1502 Player1502 73 Team163
1503 Player1503 35 Team879
1504 Player1504 1 Team898
1505 Player1505 67 Team539
1506 Player1506 16 Team784
1507 Player1507 18 Team796
1508 Player1508 40 Team634
1509 Player1509 46 Team558
1510 Player1510 41 Team135
1511 Player1511 77 Team136
1512 Player1512 82 Team594
1513 Player1513 24 Team694
1514 Player1514 33 Team952
1515 Player1515 24 Team95
1516 Player1516 68 Team175
1517 Player1517 38 Team98
1518 Player1518 48 Team696
1519 Player1519 38 Team493
1520 Player1520 8 Team238
1521 Player1521 9 Team614
1522 Player1522 52 Team711
1523 Player1523 17 Team629
1524 Player1524 68 Team787
1525 Player1525 65 Team841
1526 Player1526 65 Team570
1527 Player1527 82 Team394
1528 Player1528 56 Team963
1529 Player1529 58 Team528
1530 Player1530 78 Team195
1531 Player1531 93 Team714
1532 Player1532 82 Team914
1533 Player1533 61 Team665
1534 Player1534 68 Team996
1535 Player1535 42 Team382
1536 Player1536 19 Team910
1537 Player1537 59 Team769
1538 Player1538 93 Team512
1539 Player1539 35 Team236
1540 Player1540 39 Team634
1541 Player1541 26 Team863
1542 Player1542 80 Team578
1543 Player1543 58 Team341
1544 Player1544 45 Team101
1545 Player1545 87 Team559
1546 Player1546 93 Team155
1547 Player1547 46 Team431
1548 Player1548 90 Team296
1549 Player1549 73 Team624
1550 Player1550 4 Team928
1551 Player1551 13 Team212
1552 Player1552 75 Team755
1553 Player1553 52 Team254
1554 Player1554 27 Team322
1555 Player1555 95 Team529
1556 Player1556 49 Team1
1557 Player1557 62 Team672
1558 Player1558 64 Team453
1559 Player1559 70 Team632
1560 Player1560 78 Team935
1561 Player1561 23 Team987
1562 Player1562 26 Team249
1563 Player1563 55 Team766
1564 Player1564 26 Team313
1565 Player1565 36 Team53
1566 Player1566 42 Team988
1567 Player1567 12 Team558
1568 Player1568 92 Team557
1569 Player1569 74 Team451
1570 Player1570 57 Team302
1571 Player1571 28 Team100
1572 Player1572 68 Team45
1573 Player1573 58 Team76
1574 Player1574 18 Team51
1575 Player1575 78 Team67
1576 Player1576 57 Team802
1577 Player1577 22 Team844
1578 Player1578 46 Team381
1579 Player1579 94 Team919
1580 Player1580 96 Team364
1581 Player1581 56 Team330
1582 Player1582 99 Team855
1583 Player1583 1 Team980
1584 Player1584 57 Team667
1585 Player1585 57 Team578
1586 Player1586 19 Team403
1587 Player1587 49 Team293
1588 Player1588 41 Team873
1589 Player1589 46 Team324
1590 Player1590 66 Team949
1591 Player1591 42 Team198
1592 Player1592 54 Team909
1593 Player1593 87 Team994
1594 Player1594 43 Team782
1595 Player1595 35 Team611
1596 Player1596 79 Team257
1597 Player1597 85 Team966
1598 Player1598 6 Team770
1599 Player1599 34 Team254
1600 Player1600 27 Team685
1601 Player1601 76 Team146
1602 Player1602 61 Team834
1603 Player1603 80 Team901
1604 Player1604 79 Team995
1605 Player1605 2 Team886
1606 Player1606 52 Team282
1607 Player1607 15 Team257
1608 Player1608 13 Team873
1609 Player1609 73 Team902
1610 Player1610 31 Team636
1611 Player1611 41 Team472
1612 Player1612 26 Team138
1613 Player1613 28 Team769
1614 Player1614 19 Team996
1615 Player1615 66 Team604
1616 Player1616 35 Team12
1617 Player1617 59 Team35
1618 Player1618 59 Team594
1619 Player1619 36 Team162
1620 Player1620 69 Team259
1621 Player1621 48 Team907
1622 Player1622 44 Team444
1623 Player1623 51 Team228
1624 Player1624 50 Team485
1625 Player1625 77 Team94
1626 Player1626 43 Team225
1627 Player1627 78 Team583
1628 Player1628 57 Team628
1629 Player1629 28 Team147
1630 Player1630 17 Team590
1631 Player1631 48 Team238
1632 Player1632 81 Team760
1633 Player1633 75 Team957
1634 Player1634 8 Team404
1635 Player1635 26 Team301
1636 Player1636 71 Team226
1637 Player1637 57 Team596
1638 Player1638 29 Team616
1639 Player1639 95 Team7
1640 Player1640 55 Team642
1641 Player1641 42 Team699
1642 Player1642 39 Team314
1643 Player1643 7 Team313
1644 Player1644 67 Team458
1645 Player1645 82 Team340
1646 Player1646 99 Team95
1647 Player1647 26 Team44
1648 Player1648 41 Team912
1649 Player1649 45 Team456
1650 Player1650 25 Team848
1651 Player1651 62 Team991
1652 Player1652 13 Team328
1653 Player1653 48 Team455
1654 Player1654 19 Team473
1655 Player1655 97 Team242
1656 Player1656 88 Team647
1657 Player1657 63 Team214
1658 Player1658 94 Team930
1659 Player1659 83 Team404
1660 Player1660 22 Team994
1661 Player1661 31 Team188
1662 Player1662 87 Team80
1663 Player1663 43 Team126
1664 Player1664 61 Team861
1665 Player1665 33 Team908
1666 Player1666 51 Team693
1667 Player1667 49 Team118
1668 Player1668 95 Team404
1669 Player1669 83 Team894
1670 Player1670 47 Team12
1671 Player1671 97 Team29
1672 Player1672 80 Team749
1673 Player1673 79 Team893
1674 Player1674 12 Team655
1675 Player1675 62 Team354
1676 Player1676 58 Team548
1677 Player1677 62 Team827
1678 Player1678 24 Team905
1679 Player1679 42 Team572
1680 Player1680 58 Team406
1681 Player1681 53 Team57
1682 Player1682 47 Team268
1683 Player1683 89 Team20
1684 Player1684 93 Team167
1685 Player1685 75 Team847
1686 Player1686 66 Team188
1687 Player1687 36 Team913
1688 Player1688 37 Team300
1689 Player1689 72 Team898
1690 Player1690 14 Team329
1691 Player1691 94 Team105
1692 Player1692 86 Team769
1693 Player1693 11 Team297
1694 Player1694 76 Team721
1695 Player1695 59 Team919
1696 Player1696 23 Team220
1697 Player1697 62 Team175
1698 Player1698 95 Team460
1699 Player1699 82 Team15
1700 Player1700 53 Team504
1701 Player1701 83 Team852
1702 Player1702 53 Team815
1703 Player1703 48 Team652
1704 Player1704 32 Team291
1705 Player1705 79 Team684
1706 Player1706 41 Team585
1707 Player1707 28 Team587
1708 Player1708 85 Team249
1709 Player1709 60 Team398
1710 Player1710 29 Team169
1711 Player1711 30 Team149
1712 Player1712 17 Team383
1713 Player1713 67 Team670
1714 Player1714 3 Team878
1715 Player1715 25 Team105
1716 Player1716 89 Team944
1717 Player1717 12 Team812
1718 Player1718 7 Team893
1719 Player1719 67 Team991
1720 Player1720 14 Team891
1721 Player1721 79 Team75
1722 Player1722 65 Team775
1723 Player1723 9 Team174
1724 Player1724 13 Team219
1725 Player1725 37 Team834
1726 Player1726 92 Team912
1727 Player1727 86 Team464
1728 Player1728 74 Team150
1729 Player1729 22 Team246
1730 Player1730 94 Team921
1731 Player1731 9 Team272
1732 Player1732 93 Team422
1733 Player1733 13 Team158
1734 Player1734 45 Team983
1735 Player1735 23 Team123
1736 Player1736 3 Team907
1737 Player1737 95 Team190
1738 Player1738 69 Team346
1739 Player1739 76 Team924
1740 Player1740 90 Team551
1741 Player1741 19 Team837
1742 Player1742 98 Team407
1743 Player1743 56 Team814
1744 Player1744 99 Team881
1745 Player1745 26 Team744
1746 Player1746 20 Team246
1747 Player1747 26 Team950
1748 Player1748 25 Team515
1749 Player1749 85 Team228
1750 Player1750 12 Team205
1751 Player1751 43 Team918
1752 Player1752 90 Team556
1753 Player1753 5 Team287
1754 Player1754 65 Team699
1755 Player1755 70 Team412
1756 Player1756 16 Team759
1757 Player1757 27 Team776
1758 Player1758 97 Team133
1759 Player1759 63 Team297
1760 Player1760 71 Team113
1761 Player1761 26 Team530
